gubun,mem_id,cor_id,cit_id,cde_id,cde_price,cor_datetime
akbonara,1204989,abnr20161121110,7432,9582,1000,2016-11-21 00:00:00
akbonara,1204989,abnr20161121111,6245,8249,500,2016-11-21 00:00:00
akbonara,1218859,abnr20161121113,1136,1447,1000,2016-11-21 00:00:00
akbonara,1128131,abnr20161121115,1698,2234,1000,2016-11-21 00:00:00
akbonara,1216793,abnr2016112112,16023,8652,700,2016-11-21 00:00:00
akbonara,1224824,abnr20161121121,6279,8296,500,2016-11-21 00:00:00
akbonara,1233230,abnr20161121125,2582,3311,1000,2016-11-21 00:00:00
akbonara,1224560,abnr20161121126,4909,6675,500,2016-11-21 00:00:00
akbonara,1218454,abnr20161121131,3374,4364,1000,2016-11-21 00:00:00
akbonara,1201564,abnr20161121134,4497,6116,500,2016-11-21 00:00:00
akbonara,1165516,abnr20161121135,3592,4757,1000,2016-11-21 00:00:00
akbonara,1101649,abnr20161121136,4941,6741,1000,2016-11-21 00:00:00
akbonara,1101649,abnr20161121137,4937,6733,1000,2016-11-21 00:00:00
akbonara,1101649,abnr20161121138,4936,6731,1000,2016-11-21 00:00:00
akbonara,1101649,abnr20161121140,4935,6729,1000,2016-11-21 00:00:00
akbonara,1101649,abnr20161121141,7231,9381,1000,2016-11-21 00:00:00
akbonara,1181671,abnr2016112118,2084,2705,1000,2016-11-21 00:00:00
akbonara,1181671,abnr2016112119,1831,2405,1000,2016-11-21 00:00:00
akbonara,1181671,abnr2016112120,1340,1734,1000,2016-11-21 00:00:00
akbonara,1181671,abnr2016112121,5503,7376,1000,2016-11-21 00:00:00
akbonara,1216578,abnr2016112123,1450,1894,1000,2016-11-21 00:00:00
akbonara,1235951,abnr2016112126,2494,3202,700,2016-11-21 00:00:00
akbonara,1171290,abnr2016112131,3937,5310,500,2016-11-21 00:00:00
akbonara,1235491,abnr2016112133,1328,1718,1000,2016-11-21 00:00:00
akbonara,1219593,abnr2016112141,3794,5118,1000,2016-11-21 00:00:00
akbonara,1229998,abnr2016112143,6268,8284,500,2016-11-21 00:00:00
akbonara,1157825,abnr2016112145,7502,9652,1000,2016-11-21 00:00:00
akbonara,1233230,abnr2016112151,6232,8235,500,2016-11-21 00:00:00
akbonara,1233230,abnr2016112154,5509,7382,500,2016-11-21 00:00:00
akbonara,1227862,abnr2016112155,4497,6117,1000,2016-11-21 00:00:00
akbonara,1227862,abnr2016112156,6237,8241,500,2016-11-21 00:00:00
akbonara,1170104,abnr2016112157,2697,951,1000,2016-11-21 00:00:00
akbonara,1122512,abnr2016112162,6261,8275,500,2016-11-21 00:00:00
akbonara,1235816,abnr2016112163,3779,5091,900,2016-11-21 00:00:00
akbonara,1122512,abnr2016112164,7324,4769,500,2016-11-21 00:00:00
akbonara,1186392,abnr2016112165,4514,6148,500,2016-11-21 00:00:00
akbonara,1228764,abnr2016112168,4501,6124,500,2016-11-21 00:00:00
akbonara,1220244,abnr2016112170,4876,6619,500,2016-11-21 00:00:00
akbonara,1235960,abnr2016112171,6165,8146,500,2016-11-21 00:00:00
akbonara,1235960,abnr2016112172,4039,5433,500,2016-11-21 00:00:00
akbonara,1235960,abnr2016112174,4513,6147,500,2016-11-21 00:00:00
akbonara,1193998,abnr2016112175,3781,5094,1000,2016-11-21 00:00:00
akbonara,1051470,abnr2016112179,3716,4989,1000,2016-11-21 00:00:00
akbonara,1152582,abnr2016112183,7231,9381,1000,2016-11-21 00:00:00
akbonara,1186392,abnr2016112187,3997,5379,500,2016-11-21 00:00:00
akbonara,1235972,abnr2016112190,4135,5588,500,2016-11-21 00:00:00
akbonara,1010666,abnr2016112192,3790,5111,1000,2016-11-21 00:00:00
akbonara,1231220,abnr2016112210,3688,4939,1000,2016-11-22 00:00:00
akbonara,1234763,abnr20161122118,2582,3311,1000,2016-11-22 00:00:00
akbonara,1104828,abnr20161122119,6407,8484,500,2016-11-22 00:00:00
akbonara,1234172,abnr2016112212,6265,8281,500,2016-11-22 00:00:00
akbonara,1166530,abnr20161122129,4546,6197,500,2016-11-22 00:00:00
akbonara,1235365,abnr20161122132,6280,8298,500,2016-11-22 00:00:00
akbonara,1236004,abnr2016112214,6232,8236,1000,2016-11-22 00:00:00
akbonara,1215544,abnr20161122141,4840,6562,1000,2016-11-22 00:00:00
akbonara,1219079,abnr20161122145,2868,3674,1000,2016-11-22 00:00:00
akbonara,1214000,abnr20161122150,173,208,500,2016-11-22 00:00:00
akbonara,1150144,abnr20161122153,3685,4933,1000,2016-11-22 00:00:00
akbonara,1223590,abnr20161122156,3103,8941,1000,2016-11-22 00:00:00
akbonara,1223590,abnr20161122157,3781,5094,1000,2016-11-22 00:00:00
akbonara,1190584,abnr20161122158,1011,1294,500,2016-11-22 00:00:00
akbonara,1236067,abnr20161122159,4443,6021,1000,2016-11-22 00:00:00
akbonara,1235184,abnr20161122161,6071,8016,500,2016-11-22 00:00:00
akbonara,1235184,abnr20161122163,6122,8069,500,2016-11-22 00:00:00
akbonara,1235184,abnr20161122164,4503,6129,500,2016-11-22 00:00:00
akbonara,1228396,abnr20161122166,7724,11391,1500,2016-11-22 00:00:00
akbonara,1226090,abnr2016112218,4679,6360,500,2016-11-22 00:00:00
akbonara,1207719,abnr201611222,557,686,1000,2016-11-22 00:00:00
akbonara,1069981,abnr2016112229,3028,1545,1000,2016-11-22 00:00:00
akbonara,1176274,abnr201611223,1510,1976,1000,2016-11-22 00:00:00
akbonara,1226463,abnr2016112231,4631,6301,500,2016-11-22 00:00:00
akbonara,1225284,abnr2016112234,1065,1357,1000,2016-11-22 00:00:00
akbonara,1235184,abnr2016112250,1039,1326,500,2016-11-22 00:00:00
akbonara,1232329,abnr2016112251,3850,5199,500,2016-11-22 00:00:00
akbonara,1235993,abnr2016112254,7324,9474,1000,2016-11-22 00:00:00
akbonara,1235993,abnr2016112255,4501,6125,1000,2016-11-22 00:00:00
akbonara,1217402,abnr2016112261,6232,8235,500,2016-11-22 00:00:00
akbonara,1233436,abnr2016112264,2942,3774,1000,2016-11-22 00:00:00
akbonara,1233436,abnr2016112265,6457,8587,500,2016-11-22 00:00:00
akbonara,1167867,abnr2016112269,15560,9366,1000,2016-11-22 00:00:00
akbonara,1208532,abnr2016112272,4493,6110,500,2016-11-22 00:00:00
akbonara,1231220,abnr201611228,4898,6655,1000,2016-11-22 00:00:00
akbonara,1178670,abnr2016112280,5379,7223,500,2016-11-22 00:00:00
akbonara,1178670,abnr2016112281,5372,7210,500,2016-11-22 00:00:00
akbonara,1178670,abnr2016112282,4901,6660,500,2016-11-22 00:00:00
akbonara,1224593,abnr2016112286,6279,8296,500,2016-11-22 00:00:00
akbonara,1230396,abnr2016112289,6389,8450,500,2016-11-22 00:00:00
akbonara,1205822,abnr2016112295,2577,3305,1000,2016-11-22 00:00:00
akbonara,1228396,abnr201611231,7591,11258,1500,2016-11-23 00:00:00
akbonara,1236047,abnr20161123100,16018,3420,1000,2016-11-23 00:00:00
akbonara,1236047,abnr20161123101,6232,8235,500,2016-11-23 00:00:00
akbonara,1235153,abnr20161123102,4517,6152,1000,2016-11-23 00:00:00
akbonara,1235153,abnr20161123103,4504,6133,1000,2016-11-23 00:00:00
akbonara,1235153,abnr20161123104,3767,5070,1000,2016-11-23 00:00:00
akbonara,1235153,abnr20161123107,4493,6111,1000,2016-11-23 00:00:00
akbonara,1063319,abnr2016112311,4504,6131,500,2016-11-23 00:00:00
akbonara,1236118,abnr20161123131,7322,4598,1000,2016-11-23 00:00:00
akbonara,1236118,abnr20161123132,4475,6082,500,2016-11-23 00:00:00
akbonara,1236080,abnr20161123137,4135,5543,900,2016-11-23 00:00:00
akbonara,1158790,abnr20161123138,4511,6144,500,2016-11-23 00:00:00
akbonara,1232863,abnr20161123141,14127,8107,500,2016-11-23 00:00:00
akbonara,1225450,abnr20161123142,17004,3178,1000,2016-11-23 00:00:00
akbonara,1225450,abnr20161123143,6685,8835,700,2016-11-23 00:00:00
akbonara,1214962,abnr20161123144,2573,3300,1000,2016-11-23 00:00:00
akbonara,1236122,abnr20161123145,6652,8741,700,2016-11-23 00:00:00
akbonara,1232863,abnr20161123147,16023,8652,700,2016-11-23 00:00:00
akbonara,1232863,abnr20161123148,17000,4944,1000,2016-11-23 00:00:00
akbonara,1190510,abnr20161123149,4434,6002,500,2016-11-23 00:00:00
akbonara,1236082,abnr2016112315,1369,1775,1000,2016-11-23 00:00:00
akbonara,1232420,abnr20161123155,6149,8113,500,2016-11-23 00:00:00
akbonara,1236082,abnr2016112316,7105,9255,1000,2016-11-23 00:00:00
akbonara,1232420,abnr20161123162,3681,4924,1000,2016-11-23 00:00:00
akbonara,1236122,abnr20161123163,6592,8742,700,2016-11-23 00:00:00
akbonara,1191732,abnr20161123164,15887,330,1000,2016-11-23 00:00:00
akbonara,1221463,abnr20161123165,6300,8323,1000,2016-11-23 00:00:00
akbonara,1217410,abnr20161123166,6279,8296,500,2016-11-23 00:00:00
akbonara,1233761,abnr20161123167,2103,2734,1000,2016-11-23 00:00:00
akbonara,1178670,abnr20161123170,5379,7224,5000,2016-11-23 00:00:00
akbonara,1236131,abnr20161123171,6529,8679,700,2016-11-23 00:00:00
akbonara,1178670,abnr20161123172,3189,4353,5000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112318,939,1203,1000,2016-11-23 00:00:00
akbonara,1199590,abnr20161123188,6235,8239,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112319,16370,1204,1000,2016-11-23 00:00:00
akbonara,1236132,abnr20161123190,3779,5091,900,2016-11-23 00:00:00
akbonara,1236132,abnr20161123194,7478,9628,1000,2016-11-23 00:00:00
akbonara,1210413,abnr20161123199,3763,5065,1000,2016-11-23 00:00:00
akbonara,1235184,abnr201611232,3807,5141,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112320,176,211,1000,2016-11-23 00:00:00
akbonara,1236119,abnr20161123200,4521,6159,500,2016-11-23 00:00:00
akbonara,1232694,abnr20161123206,22837,5580,500,2016-11-23 00:00:00
akbonara,1236143,abnr20161123209,4501,6124,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112321,4917,6692,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112324,9511,3318,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112325,4662,6338,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112326,339,410,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112327,1340,1734,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112328,1331,1722,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112329,1342,1738,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112330,1351,1748,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112331,985,1260,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112334,2843,3641,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112335,991,1270,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112336,1338,3714,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112337,2076,2697,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112338,1348,1745,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112339,2919,3741,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112340,2577,3305,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112341,4955,6767,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112342,4663,6339,500,2016-11-23 00:00:00
akbonara,1233148,abnr2016112345,1417,1852,1000,2016-11-23 00:00:00
akbonara,1233148,abnr2016112346,834,1068,500,2016-11-23 00:00:00
akbonara,1218960,abnr2016112353,22824,8307,500,2016-11-23 00:00:00
akbonara,1218960,abnr2016112355,3024,3883,1000,2016-11-23 00:00:00
akbonara,1015571,abnr2016112356,6811,8961,1000,2016-11-23 00:00:00
akbonara,1221235,abnr2016112357,1832,2406,500,2016-11-23 00:00:00
akbonara,1221235,abnr2016112359,84,99,500,2016-11-23 00:00:00
akbonara,1232035,abnr2016112362,6299,8321,500,2016-11-23 00:00:00
akbonara,1229508,abnr2016112372,5645,7578,500,2016-11-23 00:00:00
akbonara,1153139,abnr2016112377,6619,8769,700,2016-11-23 00:00:00
akbonara,1208319,abnr2016112383,6439,8554,500,2016-11-23 00:00:00
akbonara,1232184,abnr2016112390,5598,7521,500,2016-11-23 00:00:00
akbonara,1236105,abnr2016112392,7162,9312,1000,2016-11-23 00:00:00
akbonara,1207569,abnr2016112410,3715,4988,1000,2016-11-24 00:00:00
akbonara,1236186,abnr20161124107,705,888,1000,2016-11-24 00:00:00
akbonara,1207569,abnr2016112411,181,219,500,2016-11-24 00:00:00
akbonara,1198168,abnr20161124112,3547,4670,1000,2016-11-24 00:00:00
akbonara,1235646,abnr20161124115,1571,2064,1000,2016-11-24 00:00:00
akbonara,1235646,abnr20161124116,4130,5536,500,2016-11-24 00:00:00
akbonara,1235646,abnr20161124117,3868,5228,500,2016-11-24 00:00:00
akbonara,1176465,abnr20161124118,845,1082,1000,2016-11-24 00:00:00
akbonara,1083444,abnr20161124119,6923,9073,1000,2016-11-24 00:00:00
akbonara,1207569,abnr2016112412,178,214,1000,2016-11-24 00:00:00
akbonara,1235646,abnr20161124120,3869,5229,500,2016-11-24 00:00:00
akbonara,1235646,abnr20161124121,4096,5501,500,2016-11-24 00:00:00
akbonara,1233266,abnr20161124123,3464,4505,1000,2016-11-24 00:00:00
akbonara,1207569,abnr2016112413,175,210,500,2016-11-24 00:00:00
akbonara,1198168,abnr20161124132,4947,6753,1000,2016-11-24 00:00:00
akbonara,1181388,abnr20161124133,788,1004,500,2016-11-24 00:00:00
akbonara,1207569,abnr2016112414,15487,218,1000,2016-11-24 00:00:00
akbonara,1209643,abnr20161124144,17258,9273,1000,2016-11-24 00:00:00
akbonara,1214000,abnr20161124147,3057,3930,1000,2016-11-24 00:00:00
akbonara,1207569,abnr2016112415,182,220,500,2016-11-24 00:00:00
akbonara,1236196,abnr20161124150,1470,1924,1000,2016-11-24 00:00:00
akbonara,1236196,abnr20161124151,6754,8904,700,2016-11-24 00:00:00
akbonara,1220090,abnr20161124159,5975,7918,500,2016-11-24 00:00:00
akbonara,1235196,abnr20161124164,1540,2020,1000,2016-11-24 00:00:00
akbonara,1226579,abnr20161124167,6385,8443,500,2016-11-24 00:00:00
akbonara,1235816,abnr20161124170,94,110,1000,2016-11-24 00:00:00
akbonara,1224627,abnr20161124173,4768,6470,500,2016-11-24 00:00:00
akbonara,1200782,abnr20161124174,6149,8113,500,2016-11-24 00:00:00
akbonara,1234307,abnr20161124189,7190,6138,500,2016-11-24 00:00:00
akbonara,1236151,abnr201611242,6261,8276,900,2016-11-24 00:00:00
akbonara,1228724,abnr2016112420,7364,9514,1000,2016-11-24 00:00:00
akbonara,1228724,abnr2016112425,1565,2056,1000,2016-11-24 00:00:00
akbonara,1236162,abnr2016112432,2622,3362,1000,2016-11-24 00:00:00
akbonara,1236158,abnr2016112433,7377,9527,1000,2016-11-24 00:00:00
akbonara,1225823,abnr2016112435,1065,1357,1000,2016-11-24 00:00:00
akbonara,1236166,abnr2016112438,6625,8775,700,2016-11-24 00:00:00
akbonara,1227906,abnr2016112441,4697,6383,500,2016-11-24 00:00:00
akbonara,1232759,abnr2016112443,6243,8247,500,2016-11-24 00:00:00
akbonara,1231225,abnr2016112450,6285,8306,500,2016-11-24 00:00:00
akbonara,1236174,abnr2016112461,196,241,1000,2016-11-24 00:00:00
akbonara,1236175,abnr2016112463,1261,1614,1000,2016-11-24 00:00:00
akbonara,1236175,abnr2016112464,17004,3178,1000,2016-11-24 00:00:00
akbonara,1182801,abnr2016112466,3249,4171,1000,2016-11-24 00:00:00
akbonara,1174286,abnr2016112467,3,4,500,2016-11-24 00:00:00
akbonara,1235975,abnr2016112470,6011,7955,500,2016-11-24 00:00:00
akbonara,1171382,abnr2016112471,4514,6148,500,2016-11-24 00:00:00
akbonara,1223842,abnr2016112472,4901,6660,500,2016-11-24 00:00:00
akbonara,1225823,abnr2016112473,1244,1589,1000,2016-11-24 00:00:00
akbonara,1198940,abnr2016112474,2235,2893,1000,2016-11-24 00:00:00
akbonara,1078294,abnr2016112483,4610,6271,500,2016-11-24 00:00:00
akbonara,1224560,abnr2016112485,3619,4809,1000,2016-11-24 00:00:00
akbonara,1224560,abnr2016112487,3789,5109,1000,2016-11-24 00:00:00
akbonara,1236118,abnr2016112489,6206,8200,500,2016-11-24 00:00:00
akbonara,1236118,abnr2016112490,5662,7595,500,2016-11-24 00:00:00
akbonara,1187736,abnr2016112495,15661,9096,1000,2016-11-24 00:00:00
akbonara,1059457,abnr2016112499,4899,6656,500,2016-11-24 00:00:00
akbonara,1195435,abnr20161125102,4508,6140,500,2016-11-25 00:00:00
akbonara,1236263,abnr20161125111,4487,6103,500,2016-11-25 00:00:00
akbonara,1198168,abnr20161125122,3744,5040,1000,2016-11-25 00:00:00
akbonara,1223653,abnr20161125124,6189,8180,500,2016-11-25 00:00:00
akbonara,1224950,abnr20161125125,4952,6762,500,2016-11-25 00:00:00
akbonara,1215519,abnr20161125126,6279,8296,500,2016-11-25 00:00:00
akbonara,1215519,abnr20161125127,4490,6107,500,2016-11-25 00:00:00
akbonara,1204989,abnr20161125129,6435,8545,500,2016-11-25 00:00:00
akbonara,1219962,abnr20161125139,6149,8114,700,2016-11-25 00:00:00
akbonara,1178670,abnr2016112514,4912,6684,5000,2016-11-25 00:00:00
akbonara,1236263,abnr20161125143,1259,1610,1000,2016-11-25 00:00:00
akbonara,1226149,abnr20161125145,6243,8247,500,2016-11-25 00:00:00
akbonara,1207472,abnr20161125146,136,157,500,2016-11-25 00:00:00
akbonara,1236222,abnr2016112516,6743,8893,700,2016-11-25 00:00:00
akbonara,1157192,abnr2016112519,7394,9544,1000,2016-11-25 00:00:00
akbonara,1013583,abnr2016112521,4911,6680,500,2016-11-25 00:00:00
akbonara,1151145,abnr2016112527,3858,5215,500,2016-11-25 00:00:00
akbonara,1151145,abnr2016112528,6261,8275,500,2016-11-25 00:00:00
akbonara,1106234,abnr2016112534,4875,6618,500,2016-11-25 00:00:00
akbonara,1223669,abnr2016112535,6562,8712,700,2016-11-25 00:00:00
akbonara,1102686,abnr2016112538,6295,8316,500,2016-11-25 00:00:00
akbonara,1102686,abnr2016112539,689,866,1000,2016-11-25 00:00:00
akbonara,1230982,abnr2016112549,4917,6692,500,2016-11-25 00:00:00
akbonara,1208061,abnr2016112554,1260,1611,1000,2016-11-25 00:00:00
akbonara,1236211,abnr201611256,7414,9564,1000,2016-11-25 00:00:00
akbonara,1159332,abnr2016112567,5537,7422,500,2016-11-25 00:00:00
akbonara,1185955,abnr2016112569,3785,5103,1000,2016-11-25 00:00:00
akbonara,1193548,abnr2016112577,2923,3747,1000,2016-11-25 00:00:00
akbonara,1193548,abnr2016112579,16564,459,1000,2016-11-25 00:00:00
akbonara,1162820,abnr2016112587,6300,8323,1000,2016-11-25 00:00:00
akbonara,1222392,abnr2016112589,6139,8096,700,2016-11-25 00:00:00
akbonara,1162820,abnr2016112590,5589,7510,500,2016-11-25 00:00:00
akbonara,1222392,abnr2016112591,7333,9483,1000,2016-11-25 00:00:00
akbonara,1235828,abnr2016112592,7231,9381,1000,2016-11-25 00:00:00
akbonara,1162820,abnr2016112593,1600,2101,1000,2016-11-25 00:00:00
akbonara,1162820,abnr2016112594,6250,8258,1000,2016-11-25 00:00:00
akbonara,1162820,abnr2016112595,7106,9256,900,2016-11-25 00:00:00
akbonara,1222392,abnr2016112597,3779,5091,900,2016-11-25 00:00:00
akbonara,1204366,abnr201611261,5565,7477,500,2016-11-26 00:00:00
akbonara,1236294,abnr2016112611,7136,9286,1000,2016-11-26 00:00:00
akbonara,1182110,abnr2016112613,3779,5091,900,2016-11-26 00:00:00
akbonara,1188005,abnr2016112614,9647,8863,700,2016-11-26 00:00:00
akbonara,1182110,abnr2016112616,3799,5126,1000,2016-11-26 00:00:00
akbonara,1182110,abnr2016112617,7333,9483,1000,2016-11-26 00:00:00
akbonara,1204366,abnr201611262,6256,8266,500,2016-11-26 00:00:00
akbonara,1182110,abnr2016112621,6232,8235,500,2016-11-26 00:00:00
akbonara,1229599,abnr2016112629,6760,8910,1000,2016-11-26 00:00:00
akbonara,1204366,abnr201611263,6042,7987,500,2016-11-26 00:00:00
akbonara,1186202,abnr2016112630,6292,8313,500,2016-11-26 00:00:00
akbonara,1220384,abnr2016112632,3339,4316,1000,2016-11-26 00:00:00
akbonara,1236305,abnr2016112633,1260,1612,1000,2016-11-26 00:00:00
akbonara,1231049,abnr2016112636,1893,3881,1000,2016-11-26 00:00:00
akbonara,1231049,abnr2016112639,4581,6234,500,2016-11-26 00:00:00
akbonara,1188509,abnr2016112650,5519,7396,500,2016-11-26 00:00:00
akbonara,1236307,abnr2016112651,1367,4407,500,2016-11-26 00:00:00
akbonara,1202583,abnr2016112653,2575,3302,1000,2016-11-26 00:00:00
akbonara,1236307,abnr2016112657,6407,8484,500,2016-11-26 00:00:00
akbonara,1236307,abnr2016112658,3599,4772,1000,2016-11-26 00:00:00
akbonara,1218183,abnr2016112660,5379,7223,500,2016-11-26 00:00:00
akbonara,1192267,abnr2016112662,4646,6318,500,2016-11-26 00:00:00
akbonara,1235816,abnr2016112664,4259,5739,900,2016-11-26 00:00:00
akbonara,1236320,abnr2016112668,1568,2061,1000,2016-11-26 00:00:00
akbonara,1234973,abnr201611267,6157,8131,500,2016-11-26 00:00:00
akbonara,1220316,abnr2016112673,3538,4651,1000,2016-11-26 00:00:00
akbonara,1236320,abnr2016112675,2459,1997,1000,2016-11-26 00:00:00
akbonara,1144829,abnr2016112676,6139,8095,500,2016-11-26 00:00:00
akbonara,1236307,abnr2016112677,1367,1770,500,2016-11-26 00:00:00
akbonara,1231909,abnr2016112679,15817,1131,1000,2016-11-26 00:00:00
akbonara,1171548,abnr201611268,6280,8298,500,2016-11-26 00:00:00
akbonara,1236331,abnr2016112685,185,226,900,2016-11-26 00:00:00
akbonara,1236331,abnr2016112686,4851,6580,1000,2016-11-26 00:00:00
akbonara,1229361,abnr201611271,6766,8916,1000,2016-11-27 00:00:00
akbonara,1229361,abnr20161127102,2949,3784,1000,2016-11-27 00:00:00
akbonara,1229772,abnr20161127105,6232,8235,500,2016-11-27 00:00:00
akbonara,1236186,abnr20161127109,3180,4078,1000,2016-11-27 00:00:00
akbonara,1204355,abnr2016112711,3606,4786,1000,2016-11-27 00:00:00
akbonara,1236186,abnr20161127110,613,756,1000,2016-11-27 00:00:00
akbonara,1236343,abnr2016112713,4501,6124,500,2016-11-27 00:00:00
akbonara,1027907,abnr2016112727,4519,6156,1000,2016-11-27 00:00:00
akbonara,1027907,abnr2016112730,4519,6155,500,2016-11-27 00:00:00
akbonara,1234778,abnr2016112733,5779,7719,500,2016-11-27 00:00:00
akbonara,1236186,abnr2016112743,2791,3572,1000,2016-11-27 00:00:00
akbonara,1222007,abnr2016112753,7448,9598,1000,2016-11-27 00:00:00
akbonara,1194469,abnr2016112754,6243,8247,500,2016-11-27 00:00:00
akbonara,1194469,abnr2016112755,6660,8810,700,2016-11-27 00:00:00
akbonara,1236359,abnr2016112758,6173,8161,500,2016-11-27 00:00:00
akbonara,1236359,abnr2016112759,6284,8305,500,2016-11-27 00:00:00
akbonara,1236359,abnr2016112760,5672,7606,500,2016-11-27 00:00:00
akbonara,1236359,abnr2016112761,5671,7604,500,2016-11-27 00:00:00
akbonara,1236359,abnr2016112762,5372,7210,500,2016-11-27 00:00:00
akbonara,1236359,abnr2016112763,6140,8098,500,2016-11-27 00:00:00
akbonara,1226801,abnr2016112764,6389,8450,500,2016-11-27 00:00:00
akbonara,1232135,abnr2016112766,4875,6618,500,2016-11-27 00:00:00
akbonara,1229016,abnr2016112767,4487,6103,500,2016-11-27 00:00:00
akbonara,1236369,abnr2016112772,5639,7572,500,2016-11-27 00:00:00
akbonara,1236369,abnr2016112773,6271,8287,500,2016-11-27 00:00:00
akbonara,1162046,abnr2016112781,4443,6020,500,2016-11-27 00:00:00
akbonara,1230545,abnr2016112788,4676,6355,500,2016-11-27 00:00:00
akbonara,1230545,abnr2016112789,4643,6315,500,2016-11-27 00:00:00
akbonara,1230545,abnr2016112790,4634,6305,500,2016-11-27 00:00:00
akbonara,1230545,abnr2016112791,1013,1298,500,2016-11-27 00:00:00
akbonara,1190510,abnr2016112793,5871,7813,500,2016-11-27 00:00:00
akbonara,1209247,abnr2016112794,6562,8712,700,2016-11-27 00:00:00
akbonara,1146370,abnr2016112810,4444,6023,1000,2016-11-28 00:00:00
akbonara,1191846,abnr20161128107,6660,8810,700,2016-11-28 00:00:00
akbonara,1146370,abnr2016112811,4493,6110,500,2016-11-28 00:00:00
akbonara,1233637,abnr20161128118,4851,6579,500,2016-11-28 00:00:00
akbonara,1233637,abnr20161128119,6139,8095,500,2016-11-28 00:00:00
akbonara,1227251,abnr2016112812,4793,6499,500,2016-11-28 00:00:00
akbonara,1228894,abnr20161128120,5865,7806,500,2016-11-28 00:00:00
akbonara,1159720,abnr20161128124,3763,5065,1000,2016-11-28 00:00:00
akbonara,1235493,abnr20161128125,8560,12227,3000,2016-11-28 00:00:00
akbonara,1083853,abnr20161128126,1767,2320,1000,2016-11-28 00:00:00
akbonara,1230292,abnr20161128139,16929,6432,500,2016-11-28 00:00:00
akbonara,1232431,abnr2016112818,6189,8180,500,2016-11-28 00:00:00
akbonara,1227862,abnr2016112821,1065,1357,1000,2016-11-28 00:00:00
